"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CHN1",-0.375129273995277,9.20171820012764,-1.28765005733659,0.21098480756148,0.401791367546973,-5.57886716301112
"NEK10",-0.17464837748429,4.91166867624087,-1.28761756588755,0.210995926046556,0.401791367546973,-5.57890665537064
"CHRNA5",0.128676473192369,3.76667853748733,1.28749510783053,0.211037834925439,0.401833786158615,-5.57905549169465
"SUCO",0.318173830931102,9.08020537289143,1.28729945322736,0.211104807232265,0.401923915313746,-5.57929326636276
"GMPS",0.219441197006637,6.91243593642318,1.28721454580091,0.211133876035712,0.401941869670069,-5.57939644280914
"FAM50B",0.131550828144573,5.55978170567274,1.28709282299302,0.211175554299772,0.401959141425093,-5.57954434578966
"IFT74",-0.251266495444869,4.47247474125097,-1.28702340943417,0.211199324560031,0.401959141425093,-5.57962868345839
"PSMA1",-0.2145410391075,11.0648536819875,-1.28701598610992,0.211201866755531,0.401959141425093,-5.57963770258705
"COL9A2",0.208477987401618,6.57388548704759,1.28676485043059,0.211287884732258,0.402068858243023,-5.57994279900937
"CLDN23",-0.307093927819254,5.6851962282906,-1.28671348932879,0.211305480060049,0.402068858243023,-5.58000518961531
"DLX6",-0.122207313900929,5.03342119145572,-1.28667563308255,0.211318449607671,0.402068858243023,-5.58005117390613
"PDLIM5",-0.204932188215838,7.23708459664844,-1.28620061755093,0.211481242140883,0.402341195658807,-5.58062808040533
"SNAPC3",-0.203367525786869,5.76250841064673,-1.28612248147451,0.211508029418357,0.402354757701042,-5.58072295917416
"OSMR",-0.364522866041892,7.80133151942067,-1.28606019570554,0.211529384633937,0.402357984693568,-5.58079858774846
"SLC9B1",-0.0829630126188121,4.2168121806046,-1.28598169197945,0.211556302687349,0.402371791385742,-5.58089390399684
"NNT-AS1",0.431040528842734,7.7772524364696,1.28588812621811,0.211588388798405,0.402395424041717,-5.58100750147108
"TIPIN",0.243915370963597,6.09586770273709,1.28555464475232,0.211702778739137,0.402575561874377,-5.58141232103158
"NOP58",0.244897388198813,10.2591308434115,1.28547481959355,0.211730167234855,0.402590239018559,-5.58150920895033
"INSR",0.213554657031213,6.58624139812231,1.28532361245096,0.211782054817558,0.402651492424614,-5.58169272270653
"METTL9",0.10589930467022,7.57013351290017,1.28516996630432,0.211834789409384,0.402714344681578,-5.58187917758782
"LINC00165",0.16444112153854,5.00912930731429,1.28506164985521,0.211871971984166,0.402747622420351,-5.58201061181721
"PNMA3",0.119883322685237,6.34258871805291,1.28481297983314,0.211957353802756,0.402872507455517,-5.58231231902673
"LCN2",0.621720016617219,8.99803932487043,1.28475319859252,0.211977883881994,0.402874115462232,-5.5823848431358
"PSD4",-0.189376519692475,6.54659721198112,-1.28457335433488,0.212039655264689,0.402954096964011,-5.58260300521492
"CD63-AS1",0.11156824723677,5.94769151149798,1.28450664129839,0.212062572824639,0.402960233776054,-5.58268392553567
"PTPRCAP",-0.276995117032683,8.14784908500054,-1.28444745940712,0.212082904851559,0.402961456887937,-5.58275570784812
"PPOX",0.143950296095608,5.41205227265368,1.28433295301147,0.212122247964377,0.402998797835969,-5.58289458574302
"PRR20A",0.135390172697218,4.09321954887958,1.28405797738406,0.212216749500518,0.403140914426127,-5.58322804364212
"TTC12",-0.147327134496043,6.0008196595668,-1.28383106852726,0.212294756269064,0.40324858500098,-5.58350316565528
"CYTOR",0.426623083016416,9.72553333500418,1.28377849561769,0.212312832949165,0.40324858500098,-5.5835669031948
"LOC729870",0.10228274770463,4.79506181946839,1.28355618391568,0.212389285776316,0.403356361880288,-5.58383640126213
"KDM5C",0.151211920775646,6.68786418430945,1.28345657090327,0.212423549504589,0.40338400331327,-5.58395714444287
"DDR1-DT",0.117648605208704,4.3851526089816,1.28304179750833,0.212566264279741,0.403617564803178,-5.58445981407055
"BCAS1",0.225341574772068,5.92556657070859,1.28297638535532,0.212588777970253,0.403622868155582,-5.58453907522047
"ADH5",-0.319698990779614,10.0995693421876,-1.2828840986603,0.212620544523626,0.403645736459053,-5.58465089485838
"SLC4A9",0.114238818993259,4.8755653260024,1.28272421302458,0.212675588375466,0.403674622462056,-5.58484460473079
"ERICH1",-0.102637184398502,6.08982378366408,-1.28270727057294,0.21268142179967,0.403674622462056,-5.58486513018789
"TAF6L",-0.097913841812006,5.2703202101779,-1.28262182720921,0.212710842526374,0.403674622462056,-5.58496863964345
"SLC25A14",0.20654987492216,7.4652001900074,1.28261076149563,0.212714653014769,0.403674622462056,-5.58498204465123
"VPS51",0.151132920781826,9.85269555448105,1.28217502772553,0.212864740175119,0.403887364029677,-5.58550981361675
"LINC00112",0.140686673452971,4.27707307249574,1.28217072259499,0.21286622347135,0.403887364029677,-5.58551502730319
"PCF11-AS1",0.162700778290171,4.66404963979415,1.28183101346041,0.212983292498661,0.404052352641936,-5.58592638130579
"H1-1",0.130587145165051,4.99578581554656,1.2818038286411,0.212992662952746,0.404052352641936,-5.58595929537159
"CES4A",0.182263381832185,6.46568576611454,1.28162861049481,0.213053067286684,0.404090567560831,-5.58617142664007
"SAXO1",0.151006918523437,5.03178019916085,1.28158036020041,0.213069703309981,0.404090567560831,-5.58622983742325
"UBE2G2",-0.116975016284894,7.65792152963563,-1.28157358853638,0.213072038164679,0.404090567560831,-5.58623803490485
"IFT172",0.267073947264639,7.4085158840043,1.28138891277159,0.213135721561235,0.404166284846356,-5.5864615809896
"USP24",0.213633190325741,7.52851630887541,1.28134328689257,0.213151457401259,0.404166284846356,-5.58651680587932
"LINC02620",0.0913514706609044,3.82863697989056,1.28121005429351,0.213197412915093,0.404180278951208,-5.58667805897279
"DEFB119",-0.0945808497712699,4.10803028892367,-1.28120738561902,0.213198333490851,0.404180278951208,-5.5866812887559
"KCNH8",0.126718344482474,3.69830478013719,1.28104598971509,0.213254013701046,0.404248392925749,-5.5868766085942
"C10orf95-AS1",-0.231370577013521,5.21588065146978,-1.28059048147015,0.213411220612239,0.404508932419957,-5.58742774637162
"TMEM207",0.123989812713412,4.33064729259682,1.28048282751697,0.213448387639243,0.404541915900768,-5.58755797660548
"KRTAP4-5",0.176808420391642,4.97738117182966,1.28016203140207,0.213559170584362,0.404670057739747,-5.5879459915566
"PIGP",-0.295279299904752,9.8962880578273,-1.28009183409447,0.213583418257671,0.404670057739747,-5.58803088668871
"IPO8",-0.321732311695095,7.69611091199476,-1.28005800092252,0.213595105726983,0.404670057739747,-5.58807180237821
"EP400",0.106789556595541,5.898425426321,1.28003118736966,0.213604368660374,0.404670057739747,-5.58810422832564
"CYP19A1",0.0826154633248466,4.67434444198214,1.28000082407571,0.213614858250854,0.404670057739747,-5.58814094631184
"SECISBP2",-0.298457554631877,8.26095325774198,-1.27989248572631,0.213652289075379,0.404703507682164,-5.58827195254207
"CSNK1G2",0.140489007056061,8.32474462706794,1.27969505266567,0.213720515056007,0.404766529530132,-5.58851067044988
"IFT70B",-0.430022221644497,5.34505920344865,-1.27965912456072,0.213732932361068,0.404766529530132,-5.58855410800559
"PLA2G6",0.178393900937398,6.74603544039593,1.27962452973146,0.213744889390808,0.404766529530132,-5.58859593262214
"PYCARD-AS1",0.171293892019829,5.55486411962171,1.27951214281312,0.213783737299203,0.404802641437948,-5.58873179996691
"ITGB1BP2",-0.112367569186626,4.77897411491533,-1.27936768731255,0.213833678092326,0.404857003389019,-5.58890642074538
"ZFP69B",0.182039021382579,3.8723909201298,1.27931467168276,0.213852008776992,0.404857003389019,-5.58897050287489
"DHRS11",0.312449703769765,6.5310387662218,1.27925595843009,0.213872310884349,0.404857989906583,-5.58904146928553
"IRX4",0.175993361778831,5.06884744356542,1.27907418540972,0.213935174512201,0.404939537292261,-5.58926115965106
"CNOT9",-0.142359887172002,6.24305455115445,-1.27890572172254,0.213993448002014,0.405012382121068,-5.58946474041846
"ARHGEF18",-0.184077201979269,9.68527355809238,-1.27876057415268,0.214043665987813,0.405019900146341,-5.58964012621197
"HJV",0.110892024989269,3.67819872008578,1.2787571981101,0.214044834135063,0.405019900146341,-5.58964420537314
"FBXO44",0.152972753473263,6.43927646848322,1.27872265410307,0.214056787017295,0.405019900146341,-5.58968594322788
"ERN1",-0.19864374640358,7.03731293572521,-1.27863974507142,0.214085477213813,0.405036740814855,-5.58978611424773
"HSFY1",0.093016859710592,3.60907087930351,1.27837224205875,0.214178065294963,0.405137438173491,-5.59010927434951
"MRPL11",-0.229909374414172,8.90033788861511,-1.27837159018796,0.21417829095799,0.405137438173491,-5.59011006177849
"SLC25A4",-0.210936446830756,6.63773706080574,-1.27817483147226,0.214246412774691,0.40522884486273,-5.5903477211843
"TUSC1",-0.395686974438163,8.80519840733481,-1.27790600626842,0.214339512424672,0.405367473738289,-5.59067237683151
"GNPNAT1",0.375508586249559,8.43621825803823,1.27770741048962,0.214408310196918,0.405460120558101,-5.59091217985612
"GCC2",-0.111265089874263,6.50073936547476,-1.27746153134551,0.214493511479973,0.405583767503752,-5.59120903278672
"GRPEL2",-0.177365070615156,6.21123538443345,-1.27724388962705,0.214568949762821,0.405688932544633,-5.59147175330882
"APCDD1L",0.145350956116797,5.44149424753174,1.27700269189092,0.214652576816721,0.405803130573774,-5.59176286386387
"VTCN1",0.433902997765295,4.58808006051663,1.27695532242349,0.214669003504288,0.405803130573774,-5.5918200302848
"MYO3A",0.104920661316815,3.88929328134231,1.27647754812739,0.21483473920581,0.406078925685752,-5.59239651583138
"AMIGO2",0.321046461548345,9.91772306120149,1.27600601689618,0.214998405785408,0.406350759184591,-5.59296528640129
"APEX1",0.187275829974629,10.8741086138164,1.27584860427203,0.215053064426541,0.40638126305993,-5.59315512044205
"MC5R",0.0792025899901141,3.63503285576584,1.27578831430436,0.215074001841693,0.40638126305993,-5.59322782266507
"DCK",-0.335730120901211,8.61528902707289,-1.27578292121018,0.215075874824283,0.40638126305993,-5.59323432592363
"DLG1",-0.135110061150978,6.15506002950242,-1.27570700427194,0.215102241559526,0.40638126305993,-5.59332586779521
"PDAP1",-0.185953446835598,6.33299973376378,-1.27567366204276,0.215113822445462,0.40638126305993,-5.59336607091224
"CCDC40",0.095512212800978,5.32662085664958,1.27557039032369,0.215149695256933,0.406411519411504,-5.59349058729093
"UBL5",-0.168432063065827,10.7744645783238,-1.27550491424695,0.215172441631234,0.406416977008717,-5.59356952835845
"LYPD3",0.607100203465156,6.94183656613769,1.27512560219162,0.215304250963389,0.406628412334381,-5.59402677634254
"RWDD2B",-0.31266651985014,6.89595522206601,-1.2749162509424,0.215377026234326,0.40663752558944,-5.59427909212048
"SFMBT1",0.17341997815365,5.95512740804881,1.27482549389714,0.21540858133344,0.40663752558944,-5.59438846387844
"CAPNS2",0.217340183373683,5.74844339752832,1.27479499253393,0.21541918707759,0.40663752558944,-5.59442521971494
"YPEL1",-0.201410426302322,5.92545303236188,-1.27478667682793,0.2154220786328,0.40663752558944,-5.59443524047111
"CCDC8",0.207077495090799,6.18875250932784,1.27474923739681,0.215435097522293,0.40663752558944,-5.59448035577623
"GTF3C6",0.192968855543739,10.5045202703598,1.27468184270536,0.215458534340653,0.40663752558944,-5.59456156492734
"H2BW4P",0.179271998236893,4.44732724502181,1.27462495795105,0.21547831780563,0.40663752558944,-5.59463010695359
"CNN2",-0.198041792031104,9.54301720131312,-1.27460260503566,0.215486092118396,0.40663752558944,-5.59465703988366
"CAPN10",-0.103694004968949,7.39580482250562,-1.27459744171821,0.215487887943669,0.40663752558944,-5.59466326108447
"SLC35G2",-0.223515740611345,6.07936314859783,-1.27431690426884,0.215585477449158,0.406784176910843,-5.59500124366971
"PNPLA3",0.184872719141215,5.30850530257831,1.27407070915572,0.215671148418115,0.406898752979309,-5.59529779892091
"OR5P2",0.0894922098850985,4.11159504609704,1.27402814841979,0.215685961355964,0.406898752979309,-5.59534906061337
"SLC22A23",0.113344039197673,6.86436742534079,1.27370393866235,0.215798825759464,0.407074153623866,-5.59573950218773
"TOLLIP-DT",0.305902152840054,4.98577190299286,1.27343522089086,0.21589240662388,0.407206189527157,-5.59606305062562
"FLJ32255",0.53427968360761,6.92490122741681,1.27338869522234,0.215908612339313,0.407206189527157,-5.59611906367862
"FANCE",0.130677327292948,6.75059540744664,1.27330942901067,0.215936224320816,0.40722074110146,-5.59621448957528
"MRPS10",-0.251745815957484,8.21183199632604,-1.27317037289086,0.215984670372088,0.407260631859346,-5.59638188214816
"EME2",0.163648911201968,5.92633555790107,1.27313448745483,0.215997173930386,0.407260631859346,-5.59642507765817
"ZNF524",0.157780905635707,6.95841942951293,1.27302092978945,0.216036744481576,0.407297720090679,-5.59656176077656
"LYG2",0.112487496793416,4.17828625807541,1.2727040003933,0.216147211872636,0.407464858260998,-5.59694317570918
"CHRNA2",0.117851427127585,6.39194973516855,1.27264519292964,0.216167714295773,0.407464858260998,-5.597013939713
"IGLV4-3",0.163280585328781,6.76107736936421,1.27259526492476,0.21618512218968,0.407464858260998,-5.59707401670474
"ANKLE2",-0.174517552559498,6.33164359123067,-1.27239570209742,0.216254712510083,0.407558489958,-5.59731412487565
"NHLH1",0.125483509401237,5.55367774478554,1.27221754873417,0.216316851600451,0.407638062950596,-5.5975284463974
"MCF2L",0.0783544117314081,5.53509600536934,1.27206455106571,0.216370227451286,0.407701108934402,-5.59771248455467
"CNN1",-0.442700905054608,8.23256202082176,-1.27159890452429,0.216532738491259,0.407947174548949,-5.59827248510218
"TMEM229B",-0.0995005306287764,5.40669502632652,-1.27157615548134,0.2165406803293,0.407947174548949,-5.59829983925986
"TENT4A",0.267331331849052,8.53680263418853,1.27147552432981,0.216575814000455,0.40797581087412,-5.59842083623199
"KIAA0586",0.154220052941915,6.47419352240651,1.27112111718852,0.216699584164272,0.408165578614063,-5.59884690289602
"FBXO10",-0.0755900921706321,5.0210532051075,-1.27107286857629,0.216716438305517,0.408165578614063,-5.59890489924391
"ADAM30",0.0791255531951442,4.95136577741208,1.27085382988049,0.216792965278108,0.408242571634152,-5.59916816678223
"CTSD",-0.306888090180358,10.2057400097456,-1.27084168023877,0.216797210685083,0.408242571634152,-5.59918276856547
"SULF2",-0.544917862546224,8.00857914914678,-1.27067939111341,0.216853924933969,0.408311801437308,-5.59937780069263
"ZNF519",0.148980163319004,3.93439509339506,1.27036981277003,0.216962143109763,0.408449420477279,-5.59974977916783
"SALL3",0.0788227822722667,4.0189831187467,1.27035612966327,0.216966927220842,0.408449420477279,-5.59976621850611
"NICN1",0.193744063417398,7.79684771743602,1.27019134893502,0.217024546912586,0.408518801888643,-5.59996417955237
"NACC1",0.117481998948141,7.37021551323487,1.27013657627567,0.217043702141843,0.408518801888643,-5.6000299763564
"GRIP2",0.125720251050657,6.06819678993807,1.27005389692717,0.217072619426912,0.408535659936607,-5.60012929202299
"RBM12B",0.271748623769541,5.90466393469035,1.26978235539566,0.217167612498893,0.408676859600483,-5.60045543255329
"OR6A2",-0.0997131293371742,4.1826472231673,-1.26965200856445,0.217213222926252,0.408725111118103,-5.60061196693612
"POLR1H",0.143066416200226,7.35672904735427,1.26954299548607,0.217251373983781,0.408759318930507,-5.60074287083482
"RFT1",0.156960703487282,6.22617597013586,1.26946687541032,0.217278016603663,0.408771869273571,-5.60083427077075
"SYT7",0.126918237680703,5.52799168980222,1.26889337091166,0.217478828325349,0.409112056924166,-5.6015227450166
"MYEF2",0.209932044998697,5.2808471602995,1.2688309142664,0.217500706026313,0.409115609800619,-5.60159770607343
"LHFPL3-AS2",-0.346771432801471,6.50355169189378,-1.26871680771852,0.217540680339333,0.409153198355553,-5.60173464961659
"ZNF80",0.120153504343078,3.94977099777174,1.26843305150799,0.21764011153197,0.409221036402913,-5.60207515003592
"MMGT1",-0.347275813986537,9.69751770105534,-1.26839518959681,0.21765338138617,0.409221036402913,-5.6021205784247
"TUBGCP4",-0.151768003981755,7.0248866504539,-1.26832531360542,0.217677873176031,0.409221036402913,-5.60220441564671
"PDGFRA",0.146527187085439,6.62058110976273,1.26829126703684,0.217689807389097,0.409221036402913,-5.60224526328029
"PDX1",0.0810813640843087,4.87527920100538,1.26828209157269,0.217693023715266,0.409221036402913,-5.6022562714525
"HEATR9",0.0909052015907243,3.83210002818859,1.26826523792434,0.217698931612844,0.409221036402913,-5.60227649127124
"HTATIP2",-0.172286784305633,7.56162284443575,-1.26821452838984,0.217716708134623,0.409221036402913,-5.60233732759719
"TDP1",0.153588759845296,5.88158493806453,1.26796848188981,0.217802976985252,0.409345595037388,-5.60263248027424
"SPINK6",0.26550092770583,4.44365646404514,1.26782349488373,0.217853824630914,0.409376165362233,-5.60280638078875
"ZNF800",-0.087643695944239,5.48429503020716,-1.26775569133456,0.217877606791005,0.409376165362233,-5.60288769992959
"SPOCD1",0.158837378083097,5.73708390922505,1.26770411055379,0.217895700134086,0.409376165362233,-5.60294956003134
"AGBL2",-0.337176415051605,4.86195631823458,-1.26769399152528,0.217899249790207,0.409376165362233,-5.6029616953846
"MYRIP",-0.195710154392356,4.58143352074588,-1.267567454445,0.217943641506909,0.409421983544919,-5.60311343927831
"PMS1",0.0905035052157173,5.19567991198046,1.26718556723487,0.218077657199043,0.409636142611308,-5.60357132110063
"CLECL1P",-0.200049030724307,5.10884225793892,-1.26701063313993,0.218139067944051,0.409654268054674,-5.60378102690603
"SERPIND1",1.00885794150909,5.68031707013121,1.26698883576863,0.218146720857312,0.409654268054674,-5.60380715519861
"FZD4-DT",0.220477976200555,4.99220591294206,1.26693878484376,0.218164294186548,0.409654268054674,-5.60386714927801
"NDRG1",-0.285086079094393,10.8791862494409,-1.26693003044579,0.218167368045925,0.409654268054674,-5.60387764262123
"NT5C1A",0.103548567316234,4.91002119997904,1.26680253075695,0.21821213972437,0.409700748898144,-5.60403046134622
"WFDC21P",0.322437999577318,7.57081418902369,1.26670573046347,0.218246135979123,0.409726991844131,-5.60414647549422
"RRP15",0.272712411126811,7.10723924377868,1.26606943740221,0.218469703212638,0.410109090677158,-5.60490887576333
"OR7C2",0.0962961464126035,5.40190760017297,1.26585082030074,0.21854655681912,0.410215735364722,-5.60517074440356
"HECTD3",0.171463461816005,8.28094326750629,1.26572579143384,0.218590519332245,0.410260628993403,-5.60532049163251
"PLEKHB1",-0.201164509013728,5.86516909802856,-1.26522057531658,0.218768231960678,0.410456589514238,-5.60592545961579
"TMEM186",0.186219690413919,7.53059273767624,1.26520996491151,0.21877196541845,0.410456589514238,-5.60593816274665
"TPSG1",0.122634992565537,7.12199494338644,1.26519884881702,0.218775876864365,0.410456589514238,-5.60595147120715
"PTPN5",-0.122320914474441,4.9078223370331,-1.26510181682855,0.218810022012435,0.410456589514238,-5.6060676359949
"PRPF38B",0.427615590200455,6.92647028960785,1.26509988403075,0.218810702197358,0.410456589514238,-5.6060699498243
"LRRC46",-0.545656872761176,6.3542536878611,-1.26508694366372,0.218815256177742,0.410456589514238,-5.60608544117567
"KIAA2013",0.0852773301037182,8.41502743944225,1.2649590823672,0.218860257096281,0.410503379947725,-5.60623850091056
"SLAMF1",-0.299298521732275,5.7767933417929,-1.26467491148367,0.218960296755501,0.410634965659706,-5.60657862734532
"LINC00612",0.0963580832353341,3.76444217214042,1.26464582406684,0.21897053868227,0.410634965659706,-5.6066134385895
"COIL",0.192753281499868,7.80726962075046,1.26456418978828,0.218999284768142,0.410651247031567,-5.60671113318558
"BAHD1",-0.192895942160145,7.27866578582175,-1.26442435185165,0.219048532980021,0.410705965967579,-5.606878469487
"JUN",-0.258900972763627,9.43027076169924,-1.26430518450599,0.219090508111874,0.410747039436266,-5.60702105783359
"KRT6B",0.689631747852554,5.40169499223138,1.26423018212084,0.21911692987889,0.410758948876281,-5.60711079514575
"TWF2-DT",0.11607271854088,6.02375446586342,1.26402487014852,0.219189269477786,0.410856926312102,-5.60735641908813
"APOA1-AS",0.0807869175633735,4.5950938696224,1.26385676292407,0.219248513992658,0.410893612078082,-5.60755750767743
"TAS1R1",0.0727911935044236,4.48509816181654,1.2638554041839,0.219248992891227,0.410893612078082,-5.60755913289808
"RPL10L",0.14077605987165,6.3402477799036,1.26368636444641,0.219308578521262,0.410967650301655,-5.60776131348488
"ERMARD",0.163598911257692,8.25613319011295,1.26302791240874,0.219540797809956,0.411317862405318,-5.60854863482353
"RPGRIP1L",0.117964218313089,4.07034041469143,1.2630089211275,0.219547498347151,0.411317862405318,-5.60857133773733
"CWC25",-0.15912680989634,7.12550766360431,-1.26298551869753,0.219555755449167,0.411317862405318,-5.60859931350395
"PDZD7",-0.11586083431417,5.44903538606179,-1.262915767339,0.219580367300442,0.41132632047759,-5.6086826931187
"SLC32A1",0.0871128677141675,4.06827007927372,1.26285632374847,0.219601343712172,0.411327967580949,-5.60875374786082
"LAPTM4A",-0.13955519680149,12.3992704943012,-1.26243222025031,0.219751045619736,0.411539353107405,-5.60926060794412
"MPV17",-0.198831451401981,8.62335023424935,-1.26242268039128,0.219754413940042,0.411539353107405,-5.60927200765381
"COMMD1",-0.167471645520672,9.07177827421983,-1.26222534102436,0.21982409912663,0.411632190011412,-5.60950780278593
"USP11",0.170171341598261,9.74449910018834,1.26180605353649,0.219972215638156,0.411850552572792,-5.61000869167016
"GAS1",-0.424973449004676,7.13446873170871,-1.26178131614965,0.219980956697404,0.411850552572792,-5.61003823893778
"MOCS3",-0.207734426661407,5.88763265026089,-1.26154533352687,0.220064355524155,0.41196900800447,-5.61032008033009
"LOC101928760",0.0877986291479154,4.13072262849235,1.26134390002264,0.220135563477557,0.412062013287086,-5.61056062261483
"MST1L",0.40401707775234,5.6832301261674,1.26129089842232,0.220154302794464,0.412062013287086,-5.61062390908516
"ZNF780B",-0.126958404192527,4.39307421831474,-1.26119740164301,0.220187362620304,0.412074194948112,-5.61073554315482
"ZPBP",0.124075352817414,3.97707835353429,1.26115861528646,0.220201078328407,0.412074194948112,-5.61078185151679
"LINC00240",0.106482434310706,3.53570194122536,1.2610458578916,0.220240955538214,0.412111138873708,-5.61091646945304
"ZNF93",0.185422361871528,5.95905392330642,1.26075412175358,0.220344155135082,0.41226655298928,-5.61126471691195
"NKAIN4",0.133095898550106,5.04259314394785,1.26055444076647,0.220414812221219,0.412339596277421,-5.61150303737124
"NEXMIF",0.133288744364415,3.97236424479484,1.26050529249614,0.220432205989902,0.412339596277421,-5.61156169112642
"PHOX2A",0.11415039161244,5.87921290076039,1.26047300209608,0.220443634263328,0.412339596277421,-5.611600225552
"CADM1",-0.335184772932061,7.57132858079352,-1.26034980398881,0.220487240915729,0.41238347435093,-5.61174723876102
"NKX2-8",0.215733807460312,5.76852686835804,1.26028709414484,0.220509439949241,0.412387308793962,-5.61182206611194
"WDR31",0.110875529384827,5.91022661334218,1.26014660573171,0.220559178497006,0.41243505459006,-5.6119896896136
"IFT52",-0.156325912389761,7.24086930651431,-1.26010115207626,0.220575272758235,0.41243505459006,-5.61204391910549
"CYBC1",0.216239574251404,8.35259329999293,1.25967580333678,0.220725924115388,0.412679043470324,-5.61255130894473
"PHKG2",0.0762337041718224,5.06257561397696,1.25955333000614,0.220769316710369,0.412722470324363,-5.61269737743903
"BBS1",-0.139736985061361,6.83409548666376,-1.2594524043356,0.220805079826133,0.412751627436429,-5.61281773777403
"TSHR",0.0873586814852856,3.66991009664446,1.25883105376657,0.221025353759816,0.413125654374626,-5.61355855456938
"AFG2B",0.134080927654159,6.37910647289135,1.25870980385704,0.22106835746699,0.413148514293379,-5.61370308019262
"BDKRB1",0.178278698395717,5.53005874605459,1.25868274261866,0.22107795615093,0.413148514293379,-5.6137353345937
"DTX4",-0.325812542096148,9.3132156560038,-1.25856930695217,0.221118195515902,0.41318598627079,-5.6138705325084
"TTC3",0.171636100789431,8.69182460795134,1.25839735171624,0.221179204387944,0.413262258189525,-5.61407545669118
"SLC10A1",0.11367536419824,4.84349585010762,1.25806510583863,0.221297120084484,0.413444834027305,-5.61447133545439
"NKPD1",0.116182892616667,6.13702525338591,1.25793575836768,0.221343039146404,0.413476601846418,-5.6146254315661
"MUSK",-0.100109339108435,4.18521124519858,-1.25790339885636,0.221354528090644,0.413476601846418,-5.61466398042831
"GPR171",-0.561342296759238,8.04073055437937,-1.2577334618184,0.221414870150128,0.413498640028051,-5.61486640697455
"SCGB3A2",-1.08767950322088,11.7145325993255,-1.25770720036776,0.221424196314906,0.413498640028051,-5.61489768712636
"RAD51AP1",0.427464021980295,6.12002565750478,1.2576288594146,0.221452019131918,0.413498640028051,-5.61499099609275
"CD5",-0.220009708310637,6.83017760222281,-1.25762489489358,0.221453427204061,0.413498640028051,-5.61499571795124
"LINC02595",0.0937859193190445,3.52419900914184,1.25758571744439,0.22146734215994,0.413498640028051,-5.6150423787274
"RPS6KA1",-0.180317357079451,8.83110681765102,-1.25750927430216,0.221494494984772,0.413511614416979,-5.61513341973889
"FAM184A",-0.287024431546342,5.94065034958026,-1.25728873904527,0.221572844019113,0.413620156743815,-5.6153960424241
"DEF8",-0.138428969021518,8.18282384535698,-1.25709570770813,0.221641439202162,0.413675788924523,-5.61562587959883
"LINC02097",0.106554826714368,4.05905882352854,1.25709112078943,0.221643069396898,0.413675788924523,-5.61563134074733
"BEGAIN",0.135188526006585,5.06137668519067,1.25683174953531,0.221735265082222,0.413775930148106,-5.61594011804401
"LOC101928087",0.132864456513302,4.96550444158641,1.25680551910455,0.221744590541832,0.413775930148106,-5.61597134188157
"IGK",0.75028403384475,8.46426984685696,1.25676956290052,0.22175737420211,0.413775930148106,-5.61601414204251
"RPL13P5",0.230248482271055,6.58788342373822,1.25664327070847,0.221802279863378,0.413821992886396,-5.61616446448621
"PPM1N",0.123506946050608,5.12543017240454,1.25655413025619,0.221833979683499,0.413832413370698,-5.61627055827772
"ACRV1",0.0842704728616175,4.63051661811082,1.25647962881506,0.221860476287392,0.413832413370698,-5.61635922391863
"MTBP",0.0696279765232841,4.05216277796554,1.25645700333115,0.221868523570463,0.413832413370698,-5.6163861500553
"GPC6",0.291107889837056,6.47501412573795,1.25636161315282,0.221902453775621,0.4138579844565,-5.61649966739185
"TLR5",0.28116163876318,7.85835559812837,1.25591313341669,0.222062030831122,0.414107864632317,-5.61703327260263
"OPN1SW",0.113694168308015,4.19066950959834,1.25587135589154,0.222076900483916,0.414107864632317,-5.61708297148783
"LOC101927531",0.100125549077979,3.72763530340531,1.25578952345209,0.222106028876266,0.414124450488343,-5.61718031588306
"ADAMTSL1",0.112377549655255,4.69208312411743,1.25535512133615,0.222260703951364,0.414308377869158,-5.6176969703348
"SYDE2",0.425744257355433,4.97274445092087,1.25533596207524,0.222267527775682,0.414308377869158,-5.61771975376675
"TMEM38A",-0.130871826367761,6.21204114205622,-1.25528425278707,0.222285945522559,0.414308377869158,-5.61778124289675
"ABCF2",0.151486493936501,6.99514959413973,1.25526232551631,0.222293755901604,0.414308377869158,-5.61780731663795
"ZNF268",0.187398427968613,6.26766219795087,1.25522826693045,0.222305887807646,0.414308377869158,-5.61784781495777
"LOC285191",0.146507574870916,5.61160810915574,1.25447241870643,0.22257525651968,0.414744508575181,-5.61874633293185
"KISS1",0.122167998161213,4.40933382553436,1.25441309113264,0.222596410198951,0.414744508575181,-5.61881683903489
"COL2A1",0.127027659988785,3.84315903243068,1.25440107421929,0.222600695104234,0.414744508575181,-5.61883111982934
"ZNF324",0.164007461347501,7.45502447964263,1.25412358199022,0.222699658843523,0.414891126665792,-5.61916085623801
"DACT3",0.0950725608413414,6.14910252995018,1.25386578207507,0.222791629723309,0.41502469150332,-5.61946713625257
"LINC01647",-0.0886456221925123,4.16468170544671,-1.25369793507245,0.222851525237013,0.415098486260097,-5.61966651813859
"IGKV4-1",0.845577060307278,10.045949968345,1.25348171804442,0.222928699530902,0.415204449294655,-5.61992332371061
"FAM133B",0.305751462751776,6.355955626695,1.25306934935721,0.223075942807403,0.415440884571348,-5.62041299652821
"TPM2",0.147424304802824,6.4378809537625,1.25298934654395,0.223104517781905,0.415456297465403,-5.62050798080984
